contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,T,Expiry,Moneyness
SPY260630C00582000,2026-01-21 20:12:03+00:00,582.0,119.7,117.14,119.25,0.0,0.0,2.0,18,0.3049843672180175,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.845371136171194
SPY260630C00583000,2026-01-26 17:29:12+00:00,583.0,124.13,116.08,118.18,0.0,0.0,10.0,16,0.302314105834961,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.846823663896574
SPY260630C00584000,2026-01-30 15:51:04+00:00,584.0,122.79,116.41,117.15,0.0,0.0,2.0,4,0.30002531036376956,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8482761916219541
SPY260630C00585000,2026-02-03 17:33:49+00:00,585.0,117.44,115.7,116.42,0.0,0.0,1.0,165,0.30048306945800785,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8497287193473342
SPY260630C00586000,2025-09-05 18:13:52+00:00,586.0,90.12,111.86,112.86,0.0,0.0,1.0,1,0.27448235290527345,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8511812470727143
SPY260630C00587000,2025-09-16 13:33:40+00:00,587.0,102.9,104.19,107.63,0.0,0.0,1.0,0,0.22818764984130857,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8526337747980943
SPY260630C00588000,2026-02-05 16:27:53+00:00,588.0,106.3,113.19,113.99,0.0,0.0,1.0,2,0.29952177536010743,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8540863025234744
SPY260630C00589000,2026-01-26 15:16:16+00:00,589.0,117.85,112.29,113.09,0.0,0.0,1.0,3,0.29836211898803705,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8555388302488545
SPY260630C00590000,2026-02-05 19:41:23+00:00,590.0,104.08,109.89,113.34,0.0,0.0,4.0,680,0.3072121281433105,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8569913579742344
SPY260630C00591000,2025-10-21 16:01:36+00:00,591.0,107.99,105.57,109.05,0.0,0.0,10.0,4,0.2759471820068359,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8584438856996145
SPY260630C00592000,2025-11-03 16:27:05+00:00,592.0,115.8,115.94,116.68,0.0,0.0,1.0,6,0.34696087615966786,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8598964134249946
SPY260630C00593000,2026-01-07 15:38:29+00:00,593.0,115.54,108.4,109.25,0.0,0.0,8.0,12,0.29157202575683583,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8613489411503746
SPY260630C00594000,2025-11-18 19:20:33+00:00,594.0,97.91,114.01,114.76,0.0,0.0,3.0,4,0.34313095840454094,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8628014688757547
SPY260630C00595000,2026-02-06 15:09:48+00:00,595.0,103.91,105.21,108.73,-4.8799973,-4.485704,3.0,835,0.3000863449096679,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8642539966011348
SPY260630C00596000,2025-12-15 14:57:44+00:00,596.0,106.18,109.73,110.48,0.0,0.0,9.0,11,0.3205481764221191,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8657065243265148
SPY260630C00597000,2026-01-05 19:47:14+00:00,597.0,107.67,104.81,105.51,0.0,0.0,2.0,3,0.2856058988952636,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8671590520518949
SPY260630C00598000,2025-12-01 18:39:12+00:00,598.0,106.65,110.46,111.18,0.0,0.0,1.0,16,0.337470004272461,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.868611579777275
SPY260630C00599000,2025-11-05 19:41:20+00:00,599.0,108.0,109.57,110.29,0.0,0.0,1.0,2,0.3360662097167969,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.870064107502655
SPY260630C00600000,2026-02-06 15:19:20+00:00,600.0,99.93,100.93,102.89,5.8799973,6.251991,5.0,1536,0.2826304647827148,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.871516635228035
SPY260630C00601000,2025-11-18 18:10:26+00:00,601.0,92.44,107.72,108.44,0.0,0.0,1.0,5,0.3327245683288575,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8729691629534151
SPY260630C00602000,2026-01-16 19:04:33+00:00,602.0,107.74,100.68,101.42,0.0,0.0,1.0,15,0.2828746029663085,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8744216906787952
SPY260630C00603000,2026-02-04 15:21:03+00:00,603.0,101.56,99.86,100.53,0.0,0.0,4.0,27,0.281684429321289,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8758742184041752
SPY260630C00604000,2025-12-23 16:07:52+00:00,604.0,101.88,102.7,103.41,0.0,0.0,3.0,3,0.3104011831665039,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8773267461295553
SPY260630C00605000,2026-01-20 20:49:57+00:00,605.0,91.6,98.19,99.91,0.0,0.0,2.0,452,0.288596591644287,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8787792738549354
SPY260630C00606000,2026-01-27 14:53:30+00:00,606.0,104.6,96.92,97.53,0.0,0.0,1.0,2,0.2754131297302246,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8802318015803154
SPY260630C00607000,2026-02-02 16:25:54+00:00,607.0,103.61,96.02,96.68,0.0,0.0,2.0,5,0.2745281288146973,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8816843293056955
SPY260630C00608000,2026-01-26 16:08:19+00:00,608.0,100.86,95.39,96.11,0.0,0.0,1.0,24,0.2758556301879882,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8831368570310756
SPY260630C00609000,2025-10-27 14:25:30+00:00,609.0,101.01,94.84,98.06,0.0,0.0,1.0,3,0.29671418624877927,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8845893847564555
SPY260630C00610000,2026-02-05 16:10:05+00:00,610.0,85.18,93.77,95.6,0.0,0.0,27.0,143,0.28330184478759757,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8860419124818356
SPY260630C00611000,2026-02-04 14:53:55+00:00,611.0,94.45,92.83,93.52,0.0,0.0,2.0,14,0.2727428683471679,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8874944402072157
SPY260630C00612000,2025-10-27 18:05:37+00:00,612.0,99.8,92.05,95.56,0.0,0.0,1.0,11,0.2939065971374511,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8889469679325958
SPY260630C00613000,2026-01-16 20:59:55+00:00,613.0,96.5,90.72,91.39,0.0,0.0,1.0,4,0.26747863876342776,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8903994956579758
SPY260630C00614000,2026-01-05 18:03:06+00:00,614.0,93.91,88.7,90.55,0.0,0.0,2.0,6,0.2665936378479004,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8918520233833559
SPY260630C00615000,2026-02-06 15:26:17+00:00,615.0,87.32,89.07,89.73,-5.4100037,-5.834146,47.0,90,0.2658459646606446,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.893304551108736
SPY260630C00616000,2026-01-29 16:39:47+00:00,616.0,90.3,87.07,88.87,0.0,0.0,1.0,15,0.2647778601074219,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.894757078834116
SPY260630C00617000,2026-02-02 18:33:54+00:00,617.0,94.97,86.37,88.28,0.0,0.0,8.0,11,0.2657544128417969,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8962096065594961
SPY260630C00618000,2026-01-29 15:06:59+00:00,618.0,91.17,86.68,87.38,0.0,0.0,1.0,19,0.2643506182861328,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8976621342848761
SPY260630C00619000,2026-01-26 14:53:23+00:00,619.0,90.72,84.32,86.16,0.0,0.0,2.0,12,0.2605359591674804,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.8991146620102561
SPY260630C00620000,2026-02-06 15:26:17+00:00,620.0,82.97,84.87,85.36,5.1800003,6.6589537,48.0,411,0.25987983779907226,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9005671897356362
SPY260630C00621000,2025-12-03 18:54:55+00:00,621.0,88.33,90.31,90.96,0.0,0.0,1.0,45,0.30548790222167965,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9020197174610163
SPY260630C00622000,2025-12-31 16:44:49+00:00,622.0,84.12,86.94,87.69,0.0,0.0,3.0,100,0.28707072799682615,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9034722451863963
SPY260630C00623000,2026-01-30 15:35:02+00:00,623.0,86.88,81.11,84.08,0.0,0.0,27.0,63,0.2660138096618652,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9049247729117764
SPY260630C00624000,2026-01-07 17:49:21+00:00,624.0,89.21,81.29,81.91,0.0,0.0,1.0,65,0.2552717295837403,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9063773006371565
SPY260630C00625000,2026-02-05 15:30:40+00:00,625.0,73.46,79.41,82.23,0.0,0.0,8.0,143,0.2626721682739258,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9078298283625366
SPY260630C00626000,2026-01-28 20:19:26+00:00,626.0,87.76,79.65,80.35,0.0,0.0,1.0,6,0.2540815559387208,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9092823560879166
SPY260630C00627000,2026-01-13 20:33:53+00:00,627.0,84.46,78.7,79.43,0.0,0.0,1.0,12,0.2524641404724121,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9107348838132966
SPY260630C00628000,2026-02-03 14:38:38+00:00,628.0,85.3,78.14,78.8,0.0,0.0,1.0,29,0.2529066409301758,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9121874115386767
SPY260630C00629000,2026-01-14 16:00:56+00:00,629.0,80.0,76.01,78.81,0.0,0.0,5.0,20,0.25786569778442386,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9136399392640567
SPY260630C00630000,2026-02-06 15:11:36+00:00,630.0,74.56,76.21,76.65,4.3499985,6.1956964,2.0,171,0.2473982731628418,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9150924669894368
SPY260630C00631000,2026-02-04 18:14:13+00:00,631.0,72.87,75.37,76.01,0.0,0.0,1.0,9,0.24773396316528318,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9165449947148169
SPY260630C00632000,2026-01-23 17:41:14+00:00,632.0,77.12,74.89,75.41,0.0,0.0,1.0,24,0.24831379135131837,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.917997522440197
SPY260630C00633000,2026-01-08 19:24:06+00:00,633.0,77.68,73.93,74.58,0.0,0.0,1.0,14,0.247253316116333,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.919450050165577
SPY260630C00634000,2026-01-30 17:01:55+00:00,634.0,76.49,73.22,73.73,0.0,0.0,12.0,29,0.24604025451660155,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9209025778909571
SPY260630C00635000,2026-02-06 15:55:56+00:00,635.0,70.45,72.09,72.46,3.6399994,5.4482856,5.0,178,0.24190516403198242,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9223551056163372
SPY260630C00636000,2026-01-30 14:33:00+00:00,636.0,75.97,71.26,71.93,0.0,0.0,1.0,35,0.242896975402832,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9238076333417171
SPY260630C00637000,2026-02-05 16:09:06+00:00,637.0,62.8,70.34,70.89,0.0,0.0,1.0,32,0.24034878311157226,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9252601610670972
SPY260630C00638000,2025-11-06 18:29:44+00:00,638.0,69.21,75.89,76.46,0.0,0.0,6.0,25,0.2821727056884765,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9267126887924773
SPY260630C00639000,2026-01-20 16:22:46+00:00,639.0,68.46,68.74,69.24,0.0,0.0,1.0,11,0.23818205673217768,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9281652165178573
SPY260630C00640000,2026-02-05 20:38:55+00:00,640.0,61.27,67.9,68.29,0.0,0.0,35.0,226,0.2362289512634277,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9296177442432374
SPY260630C00641000,2026-01-20 15:43:20+00:00,641.0,67.2,67.43,67.9,0.0,0.0,2.0,17,0.2380370996856689,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9310702719686175
SPY260630C00642000,2026-01-05 18:16:43+00:00,642.0,69.75,66.5,67.09,0.0,0.0,2.0,29,0.23699188308715818,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9325227996939975
SPY260630C00643000,2025-12-31 20:08:33+00:00,643.0,65.53,69.29,69.89,0.0,0.0,1.0,40,0.2597577687072754,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9339753274193776
SPY260630C00644000,2026-02-04 20:38:45+00:00,644.0,65.86,64.58,65.05,0.0,0.0,3.0,38,0.23207860214233395,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9354278551447577
SPY260630C00645000,2026-02-05 20:46:12+00:00,645.0,57.02,63.79,64.21,0.0,0.0,8.0,173,0.23079687667846682,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9368803828701376
SPY260630C00650000,2026-02-05 20:57:47+00:00,650.0,53.73,60.12,60.53,0.0,0.0,81.0,1545,0.22759256301879882,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.944143021497038
SPY260630C00655000,2026-02-06 15:11:36+00:00,655.0,54.38,55.82,56.22,2.880001,5.5922356,2.0,273,0.2199022102355957,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9514056601239382
SPY260630C00660000,2026-02-06 16:17:26+00:00,660.0,51.78,52.17,52.49,6.799999,15.117829,3.0,627,0.21549246429443358,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9586682987508386
SPY260630C00665000,2026-02-06 15:26:54+00:00,665.0,48.35,48.49,48.81,5.2599983,12.207005,4.0,872,0.21089961471557617,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9659309373777388
SPY260630C00670000,2026-02-06 17:11:23+00:00,670.0,44.94,44.54,44.81,5.34,13.484849,2.0,2210,0.20388064193725586,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9731935760046392
SPY260630C00675000,2026-02-06 16:19:48+00:00,675.0,40.64,41.02,41.27,5.6399994,16.114285,47.0,481,0.1991199473571777,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9804562146315394
SPY260630C00680000,2026-02-06 17:12:55+00:00,680.0,37.6,37.35,37.74,5.699999,17.868336,6.0,802,0.19385571777343752,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.9877188532584398
SPY260630C00685000,2026-02-06 17:02:01+00:00,685.0,34.0,34.09,34.29,4.879999,16.758238,32.0,1393,0.18845416046142577,True,REGULAR,USD,0.3917808219178082,2026-06-30,0.99498149188534
SPY260630C00690000,2026-02-06 16:21:15+00:00,690.0,30.85,30.63,30.92,5.3500004,20.980394,52.0,1115,0.18287712882995602,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0022441305122403
SPY260630C00695000,2026-02-06 17:12:52+00:00,695.0,27.8,27.66,27.73,4.1099987,17.349087,12.0,1496,0.17765104583740232,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0095067691391406
SPY260630C00700000,2026-02-06 16:53:36+00:00,700.0,24.7,24.65,24.71,4.0200005,19.439074,188.0,1927,0.17264621307373051,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.016769407766041
SPY260630C00705000,2026-02-06 15:47:48+00:00,705.0,21.44,21.89,21.95,2.8100014,15.083206,7.0,1207,0.16834327758789067,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.024032046392941
SPY260630C00710000,2026-02-06 15:19:09+00:00,710.0,18.06,19.24,19.3,2.0599995,12.874996,15.0,934,0.1638419798278809,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0312946850198415
SPY260630C00715000,2026-02-06 16:15:40+00:00,715.0,16.69,16.71,16.76,2.9100008,21.117569,4.0,6180,0.1590507679748535,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0385573236467418
SPY260630C00720000,2026-02-06 17:07:21+00:00,720.0,14.57,14.47,14.52,2.7199993,22.95358,18.0,1425,0.15510641044616702,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0458199622736422
SPY260630C00725000,2026-02-06 16:48:01+00:00,725.0,12.26,12.39,12.44,2.1000004,20.669294,100.0,1929,0.1511315356445313,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0530826009005423
SPY260630C00730000,2026-02-06 16:50:26+00:00,730.0,10.5,10.54,10.59,2.08,24.703087,104.0,531,0.1475762733459473,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0603452395274426
SPY260630C00735000,2026-02-05 20:56:50+00:00,735.0,7.11,8.91,8.96,0.0,0.0,49.0,268,0.14440247695922853,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.067607878154343
SPY260630C00740000,2026-02-06 15:19:18+00:00,740.0,6.77,7.42,7.46,0.9000001,15.332199,1.0,803,0.14099980102539064,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0748705167812433
SPY260630C00745000,2026-02-05 20:30:19+00:00,745.0,4.89,6.15,6.2,0.0,0.0,16.0,372,0.13823798782348634,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0821331554081435
SPY260630C00750000,2026-02-06 16:49:08+00:00,750.0,5.0,5.07,5.11,0.9499998,23.456785,20.0,1529,0.1356897955322266,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0893957940350438
SPY260630C00755000,2026-02-06 14:55:04+00:00,755.0,3.88,4.13,4.17,0.37000012,10.541314,5.0,700,0.13327893096923826,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.0966584326619442
SPY260630C00760000,2026-02-06 14:38:05+00:00,760.0,3.27,3.36,3.4,0.42000008,14.736845,3.0,578,0.1313563427734375,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1039210712888443
SPY260630C00765000,2026-02-06 17:03:57+00:00,765.0,2.74,2.76,2.79,0.53,23.9819,55.0,503,0.1300441000366211,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1111837099157447
SPY260630C00770000,2026-02-06 17:06:24+00:00,770.0,2.24,2.24,2.28,0.45000005,25.139668,50.0,887,0.12894547821044922,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.118446348542645
SPY260630C00775000,2026-02-06 16:55:21+00:00,775.0,1.8,1.82,1.85,0.049999952,2.85714,7.0,969,0.12787737365722657,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1257089871695454
SPY260630C00780000,2026-02-06 17:06:24+00:00,780.0,1.49,1.48,1.51,0.25,20.16129,5.0,747,0.12720599365234375,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1329716257964455
SPY260630C00785000,2026-02-05 16:13:19+00:00,785.0,0.97,1.21,1.23,0.0,0.0,13.0,900,0.1266566827392578,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1402342644233459
SPY260630C00790000,2026-02-05 20:42:26+00:00,790.0,0.83,0.98,1.0,0.0,0.0,15.0,567,0.12622944091796873,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1474969030502462
SPY260630C00795000,2026-02-04 20:56:26+00:00,795.0,0.84,0.79,0.82,0.0,0.0,2.0,511,0.1261684063720703,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1547595416771466
SPY260630C00800000,2026-02-06 16:55:28+00:00,800.0,0.65,0.66,0.68,0.099999964,18.18181,27.0,5343,0.12641254455566403,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1620221803040467
SPY260630C00805000,2026-02-05 16:08:44+00:00,805.0,0.47,0.54,0.56,0.0,0.0,8.0,494,0.12653461364746094,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.169284818930947
SPY260630C00810000,2026-02-05 16:20:01+00:00,810.0,0.4,0.45,0.47,0.0,0.0,10.0,916,0.1271449591064453,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1765474575578474
SPY260630C00815000,2026-02-05 16:00:05+00:00,815.0,0.34,0.38,0.4,0.0,0.0,3.0,756,0.12799944274902342,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1838100961847475
SPY260630C00820000,2026-02-06 16:09:39+00:00,820.0,0.33,0.32,0.34,0.030000001,10.0,1.0,698,0.1287928918457031,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1910727348116479
SPY260630C00825000,2026-02-05 16:38:07+00:00,825.0,0.25,0.27,0.29,0.0,0.0,11.0,601,0.12964737548828126,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.1983353734385482
SPY260630C00830000,2026-02-06 15:33:02+00:00,830.0,0.25,0.23,0.25,0.030000001,13.636364,204.0,381,0.1307459973144531,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.2055980120654486
SPY260630C00835000,2026-01-29 20:54:12+00:00,835.0,0.28,0.2,0.22,0.0,0.0,500.0,1101,0.13208875732421876,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.2128606506923487
SPY260630C00840000,2026-02-03 14:59:44+00:00,840.0,0.22,0.17,0.19,0.0,0.0,2.0,1965,0.1331873791503906,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.220123289319249
SPY260630C00845000,2026-02-05 18:03:02+00:00,845.0,0.16,0.15,0.17,0.0,0.0,1.0,1188,0.13477427734375003,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.2273859279461494
SPY260630C00850000,2026-02-06 14:42:44+00:00,850.0,0.15,0.13,0.15,0.02000001,15.384624,166.0,3216,0.13599496826171875,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.2346485665730498
SPY260630C00855000,2026-02-05 16:41:35+00:00,855.0,0.11,0.12,0.13,0.0,0.0,1.0,392,0.13721565917968753,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.24191120519995
SPY260630C00860000,2026-01-13 14:30:16+00:00,860.0,0.22,0.1,0.12,0.0,0.0,4.0,375,0.13916876464843753,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.2491738438268503
SPY260630C00865000,2026-02-03 19:39:22+00:00,865.0,0.1,0.09,0.11,0.0,0.0,10.0,174,0.14087773193359376,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.2564364824537506
SPY260630C00870000,2026-02-05 18:31:05+00:00,870.0,0.09,0.09,0.1,0.0,0.0,2.0,3843,0.14258669921875,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.2636991210806507
SPY260630C00875000,2026-02-04 17:26:54+00:00,875.0,0.1,0.08,0.1,0.020000003,25.000004,120.0,87,0.145516357421875,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.270961759707551
SPY260630C00890000,2026-01-23 18:54:05+00:00,890.0,0.07,0.07,0.08,0.0,0.0,1.0,7,0.1511315356445313,False,REGULAR,USD,0.3917808219178082,2026-06-30,1.292749675588252
SPY260731C00600000,2026-02-06 15:09:48+00:00,600.0,102.88,104.57,106.29,-2.0300064,-1.9349979,3.0,12,0.2816691706848144,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.871516635228035
SPY260731C00615000,2026-02-03 17:39:01+00:00,615.0,94.14,93.0,93.56,0.0,0.0,5.0,24,0.26744812149047853,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.893304551108736
SPY260731C00620000,2026-02-06 14:32:11+00:00,620.0,84.0,88.77,89.21,2.5999985,3.1941013,2.0,267,0.26154302917480465,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9005671897356362
SPY260731C00621000,2026-01-30 19:40:33+00:00,621.0,92.37,86.75,88.58,0.0,0.0,2.0,2,0.26189397781372076,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9020197174610163
SPY260731C00630000,2026-02-05 20:20:08+00:00,630.0,74.11,80.39,80.86,0.0,0.0,19.0,26,0.2512968547821044,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9150924669894368
SPY260731C00631000,2026-01-30 17:59:19+00:00,631.0,82.0,78.56,80.4,0.0,0.0,6.0,6,0.2525556922912598,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9165449947148169
SPY260731C00633000,2026-02-03 17:47:16+00:00,633.0,78.98,76.99,78.79,0.0,0.0,2.0,3,0.25070939727783204,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.919450050165577
SPY260731C00635000,2026-02-05 19:06:42+00:00,635.0,70.8,76.44,76.88,0.0,0.0,11.0,12,0.24698628997802735,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9223551056163372
SPY260731C00639000,2026-01-30 20:57:01+00:00,639.0,77.39,73.37,73.89,0.0,0.0,1.0,1,0.24448387359619145,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9281652165178573
SPY260731C00640000,2026-02-05 20:47:37+00:00,640.0,64.82,71.37,72.99,0.0,0.0,5.0,11,0.2429046047210693,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9296177442432374
SPY260731C00643000,2026-02-02 14:33:15+00:00,643.0,73.22,70.09,70.68,0.0,0.0,1.0,0,0.24044033493041989,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9339753274193776
SPY260731C00645000,2026-02-04 19:38:14+00:00,645.0,67.86,68.26,68.69,0.0,0.0,25.0,25,0.2360763648986816,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9368803828701376
SPY260731C00650000,2026-02-05 14:51:24+00:00,650.0,59.88,64.63,64.99,-1.9199982,-3.1067932,2.0,8,0.23247532669067383,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.944143021497038
SPY260731C00655000,2026-02-02 14:39:20+00:00,655.0,64.35,60.71,61.14,0.0,0.0,1.0,2,0.22764596824645997,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9514056601239382
SPY260731C00660000,2026-02-06 16:18:34+00:00,660.0,56.36,56.64,57.02,4.3100014,8.280502,4.0,14,0.22096268547058104,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9586682987508386
SPY260731C00664000,2026-02-02 15:34:47+00:00,664.0,59.74,53.75,54.18,0.0,0.0,1.0,2,0.21790332885742186,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9644784096523588
SPY260731C00665000,2026-02-04 20:05:36+00:00,665.0,53.7,53.18,53.52,0.0,0.0,8.0,45,0.21736927658081057,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9659309373777388
SPY260731C00675000,2026-02-03 19:05:02+00:00,675.0,44.75,45.64,45.98,0.0,0.0,1.0,8,0.20598633377075193,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9804562146315394
SPY260731C00680000,2026-02-06 16:33:20+00:00,680.0,42.11,42.29,42.55,5.260002,14.274092,9.0,39,0.2014850360107422,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9877188532584398
SPY260731C00681000,2026-02-06 15:48:59+00:00,681.0,40.51,41.4,41.8,3.3899994,9.132542,14.0,12,0.2001880519104004,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9891713809838198
SPY260731C00683000,2026-02-05 14:44:07+00:00,683.0,38.24,40.19,40.58,0.0,0.0,1.0,5,0.19902076622009277,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9920764364345799
SPY260731C00685000,2026-02-06 16:46:25+00:00,685.0,38.8,38.96,39.21,4.6399994,13.583137,53.0,301,0.1969761089324951,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.99498149188534
SPY260731C00686000,2026-02-05 15:20:09+00:00,686.0,33.49,38.07,38.45,0.0,0.0,1.0,140,0.19553416778564453,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9964340196107201
SPY260731C00688000,2026-02-05 16:50:45+00:00,688.0,33.36,37.01,37.33,0.0,0.0,2.0,26,0.1946796841430664,True,REGULAR,USD,0.4767123287671233,2026-07-31,0.9993390750614802
